K_Ax,K_Ay,K_Az,class
3.7048763664918853,8.700616505606236,-0.7983237574913602,0.0
3.704690398633053,8.927035219869556,-0.6320481471031753,0.0
3.773441509477353,9.065062739100263,-0.6454587052322333,0.0
3.9109981074755313,9.11094789919222,-0.7224984187142189,0.0
4.044589689430554,9.043274924297693,-0.7235530841781798,0.0
4.09159645422078,8.98289165852068,-0.7318476294694487,0.0
3.982523374476462,8.965210329330745,-0.7751621260418962,0.0
3.8242118329581,8.96973480003902,-0.820696176081726,0.0
3.723877445287881,8.92275751366909,-0.8331510525764605,0.0
3.6971446584620677,8.882642192542288,-0.8904791493032717,0.0
3.696151253817298,8.877316441507965,-0.8871689894420841,0.0
3.6343327923647464,8.8396375613282,-0.839241424244838,0.0
3.5392604631326567,8.820493875871867,-0.8138500195001832,0.0
3.4927806628578764,8.78969463742659,-0.7409840537598498,0.0
3.468271832688947,8.820654515425923,-0.6736092751111888,0.0
3.46863417825778,8.877786066195554,-0.6057561845006537,0.0
3.461203459608295,8.85905287203473,-0.5376115092756104,0.0
3.4413703882953564,8.801723243186007,-0.5037213201522331,0.0
3.4407573272304024,8.827987295395895,-0.4218485908048079,0.0
3.4136029672333774,8.916688454891005,-0.33367996524476834,0.0
3.389397740261934,8.978413336891633,-0.2608023090390127,0.0
3.374641948355974,9.004564139941019,-0.25080746961544487,0.0
3.4000788830614423,9.03963499993257,-0.22558547563883016,0.0
3.415585538532271,9.022756565993447,-0.2140356549633046,0.0
3.417386969853404,9.058376926249265,-0.1266528558095908,0.0
3.4337883612034137,9.10687214880707,-0.081034879391038,0.0
3.4476126472456583,9.159390234914932,-0.053225622820244706,0.0
3.4330852687510283,9.26792196757916,-0.001840532432077885,0.0
3.3821453591389576,9.326432583355414,0.014181207282542928,0.0
3.2784015058753746,9.293236865925651,0.08516111907990563,0.0
3.1577709632099107,9.295955191325593,0.25468285556283865,0.0
3.015368682302055,9.324392945296603,0.3809801322847711,0.0
2.9591650071007662,9.364683761940055,0.42736600694684335,0.0
3.028199302241973,9.289774604892598,0.4020821218662835,0.0
3.1467995107713063,9.167593011240657,0.3637139409040047,0.0
3.1961447706451764,9.104587083573023,0.3020662012539107,0.0
3.107626287047509,9.092958557538317,0.2530075987431495,0.0
3.00775472251514,9.066740648931281,0.2919653749630451,0.0
2.950697643002937,9.046932098165685,0.28893386418403055,0.0
2.923566583024232,9.046333985115654,0.2603051887113521,0.0
2.983543256629218,9.068924194692826,0.250504419199275,0.0
2.924460634606967,9.044437409029388,0.26748458083530646,0.0
2.999391498586525,8.945342279012902,0.304616518419836,0.0
3.03359282403857,8.873455305575495,0.311949368043798,0.0
3.0735713774571654,8.84493537609749,0.2934647333304197,0.0
3.0673363401089984,8.865807334557672,0.3128027170806994,0.0
3.0099741263087383,8.867053713483129,0.28633333618733753,0.0
2.9903086616511887,8.879290933953511,0.2855005069063366,0.0
3.012752601928871,8.890576692303656,0.2429089560467218,0.0
3.0646927366025882,8.928063058860763,0.1633833827194446,0.0
3.054272207121754,8.981521625264117,0.1302068726375551,0.0
2.9943584679420154,9.052368641897315,0.12145949388919926,0.0
2.9540085413563992,9.152944884875566,0.17351405448386775,0.0
2.9294107501098825,9.248689588595145,0.12107943208910721,0.0
2.9182414507822183,9.245843819201403,0.11972110284767656,0.0
2.9152583185414898,9.205850960694196,0.09976402736125685,0.0
2.9402203966758056,9.158516016012248,0.060817327975479916,0.0
2.9248311388480195,9.160266510464414,0.04090076497495459,0.0
2.869540013035659,9.134553001793012,0.03258519760954955,0.0
2.812879064133923,9.10740033039572,0.027515929646531902,0.0
2.8051185120053392,9.129105785511172,0.01677403531238396,0.0
2.8386456317919073,9.19972475287514,-0.06246463362991904,0.0
2.851432550743688,9.177736233804406,-0.13755009171937327,0.0
2.8247953678589566,9.08398988096576,-0.1871488771300524,0.0
2.8200344401131083,8.992408758846116,-0.1867784466921916,0.0
2.8400869487438274,8.963360457177675,-0.18272682353599703,0.0
2.8599628033432665,8.983910313717468,-0.19938592822070988,0.0
2.8797309675612857,8.984960335512483,-0.1942382973950737,0.0
2.8994334824523893,9.000903658751147,-0.14901639261300792,0.0
2.9535282162617884,9.060358353765558,-0.19031306502906353,0.0
3.0477178743987405,9.176944529440371,-0.19635898174547686,0.0
3.143395045049194,9.248016837475276,-0.17326401315858797,0.0
3.205546781353328,9.341078811966963,-0.20126889616654403,0.0
3.2319577998216484,9.363378249927957,-0.3292893305662035,0.0
3.2595356814195258,9.3846238591537,-0.4494159459126118,0.0
3.295476505329193,9.382272215602345,-0.5188207433457914,0.0
3.2829542160487235,9.334928973254994,-0.6185177924861434,0.0
3.233236632475237,9.260158321524814,-0.7099007248790842,0.0
3.1340637279756898,9.157190184305112,-0.7770862516659408,0.0
3.1386454301235527,9.033206722899582,-0.7912627106296114,0.0
3.1873481424988834,8.938495920262039,-0.838162891164501,0.0
3.236166912455843,8.884584902081388,-0.9126634471870956,0.0
3.288882236875053,8.974145849945293,-0.9733830825719906,0.0
3.321018120513026,9.036394869078286,-0.9874436622515935,0.0
3.3597375562361638,9.039910365958415,-1.003666766276858,0.0
3.452205860063212,9.065008280676437,-0.9982533443058105,0.0
3.5353562596457344,9.061179243606661,-0.9796500408456891,0.0
3.5707425065741636,9.10858047452651,-1.040999531033241,0.0
3.542578923058173,9.160431650426275,-1.0592698820221946,0.0
3.4603713956532367,9.172911716975703,-1.009194833254591,0.0
3.341392238116741,9.138435864463856,-0.9786684928006351,0.0
3.2038224654559424,9.105941564893829,-0.9218012316330214,0.0
3.31124852872821,9.112913287286931,-0.9559987574185325,0.0
3.334652875877333,9.075079483196568,-0.953891146210387,0.0
3.3527462463871704,9.044363941122581,-0.9793869522945098,0.0
3.363776178493801,8.987381340415425,-0.9145876042332456,0.0
3.309287284961776,8.960295683594886,-0.8597819396647663,0.0
3.2722444082788122,9.01264842671794,-0.8608039995349132,0.0
3.2764432644052235,9.044563276520478,-0.8690786680715515,0.0
3.351693220069192,9.060193141061752,-0.893252025582986,0.0
3.3860890675763127,9.096501921608137,-0.9003367807074037,0.0
3.3917539644119845,9.10715876938241,-0.9161331441828173,0.0
3.353123504045455,9.109829505110904,-0.9410660112694617,0.0
3.3831351811696315,9.103806008334358,-0.9524395767820899,0.0
3.4205596755431245,9.046572752162062,-0.9364182101419508,0.0
3.420419262454108,9.06141814111824,-0.9649094399511157,0.0
3.439462686935528,9.036035825831542,-1.032013486836021,0.0
3.412813739237012,9.01673666261135,-0.9734499912540087,0.0
3.365961791216697,9.020274882609522,-0.9530522110510252,0.0
3.314445464652266,9.06451567156527,-0.9597465055677062,0.0
3.3098211349905733,9.068530552064047,-0.9255693825624973,0.0
3.3146536978592858,9.051849048621925,-0.9085604095892944,0.0
3.359683533498018,9.041679807335285,-0.8522818863168355,0.0
3.3373987954232938,9.043132126665231,-0.8638834873201651,0.0
3.327639560595775,9.040191673270101,-0.8747817645449175,0.0
3.3446450422654888,9.015444311844206,-0.8699480697317543,0.0
3.351185980110194,9.038616072293177,-0.8555239791773849,0.0
3.3666508261565915,9.037438633249916,-0.8199502526776903,0.0
3.368426769959374,9.04819826569328,-0.8594769596095243,0.0
3.3695094062520003,9.035628442603052,-0.898876124009266,0.0
3.3127823282369024,9.02796573016359,-0.8846362754975078,0.0
3.289678245455175,9.027120254656404,-0.8530006695118366,0.0
3.267942115254478,8.999824212073651,-0.8796248836007042,0.0
3.250865709476019,9.002313244466217,-0.8767262966328397,0.0
3.30166860132867,8.992353174801192,-0.836701239909369,0.0
3.324987034730725,9.028365247141663,-0.8352563195115301,0.0
3.343028031206843,9.073273457615839,-0.853504500948482,0.0
3.3731550574415805,9.06621779297154,-0.8914094383622259,0.0
3.3915208480367127,9.073393989744273,-0.9030393221923811,0.0
3.4027168506410237,9.058639661996164,-0.9024774277878683,0.0
3.3980646527314455,9.045819445355713,-0.8906574771561778,0.0
3.379925400439202,9.018875068097284,-0.8796260914221501,0.0
3.361215889473996,9.01392687103732,-0.9149850768488579,0.0
3.3612877640514336,9.014736196128068,-0.928888722705017,0.0
3.3422025576848213,9.045836005381885,-0.9144097228891406,0.0
3.334393795130796,9.0380141852415,-0.9132347625783125,0.0
3.314330263793942,8.998813671889058,-0.8704346446068645,0.0
3.3135767115797186,8.990219794074406,-0.871123818526804,0.0
3.293988315303517,9.034716321866316,-0.8562407295129181,0.0
3.3050018242014847,9.027409690602372,-0.8930774755738411,0.0
3.3155415935412047,8.992349046857967,-0.8198884807436835,0.0
3.329618370048989,8.986278882393579,-0.8173554544046449,0.0
3.3649803698086913,8.978752634136203,-0.7813790521443326,0.0
3.363582635672277,9.008596783935312,-0.7938796524425382,0.0
3.3512531472797873,9.02679012971825,-0.7708937307203253,0.0
3.3437369457072443,9.049358421104897,-0.7530554372868119,0.0
3.3812388288667092,9.055464708985001,-0.7842648514801998,0.0
3.4041004192428517,9.036232347763068,-0.7688582390212025,0.0
3.4371661363866153,9.039811291047426,-0.7862468170571775,0.0
3.449671778844269,9.03434144831088,-0.8236277300971183,0.0
3.4687727791871352,9.05396179400034,-0.8808478151837734,0.0
3.465113756761258,9.039141957450216,-0.8698202013697921,0.0
3.44757995596017,8.984197957566064,-0.870749246681022,0.0
3.3986331002353074,8.97365827342172,-0.886618821228034,0.0
3.349665497612363,8.974884766415569,-0.8962931010820546,0.0
3.335117486958037,8.956503429056399,-0.9060164605979704,0.0
3.3185972392604564,8.910865709438895,-0.8469052606098909,0.0
3.327655323334898,8.909825047920785,-0.7879155494259942,0.0
3.3676094777654977,8.955100301079453,-0.786386965121031,0.0
3.3728369796805646,9.005655455856273,-0.7969325352704703,0.0
3.3607205089502457,9.01351964824887,-0.7765806084978556,0.0
3.383940600588541,9.052745992226122,-0.7603480294583234,0.0
3.405747451156735,9.080484638651281,-0.7734072841316617,0.0
3.4305185776882574,9.078265422782355,-0.83875542570864,0.0
3.4456193486418445,9.076912562609015,-0.85946340175587,0.0
3.408915304059313,9.041655603565495,-0.8414807931110145,0.0
3.375062672317465,9.02016254541335,-0.8228667739611495,0.0
3.3429482954808383,9.064447189485264,-0.8650807097809144,0.0
3.3233709925144206,9.07614041336297,-0.8984664318286715,0.0
3.322913850850753,9.052662305450362,-0.85760589157149,0.0
3.322635171899773,8.996265925595146,-0.8518258461640893,0.0
3.3224652859237365,9.015447288618061,-0.8176958271666579,0.0
3.326187525820016,9.038617886969636,-0.8542768308316155,0.0
3.3437598647368256,9.018310717541185,-0.8842286509872401,0.0
3.342994756663697,8.994453814323885,-0.8718811987586217,0.0
3.3272251201909664,8.976084560296174,-0.829921806697224,0.0
3.3329149813315033,8.99549288147356,-0.8579041277894752,0.0
3.3555126097618238,9.064711488890058,-0.8596592632635688,0.0
3.3539851730670738,9.087778946572161,-0.8530776057707912,0.0
3.368357247204619,9.090363727723162,-0.8490653497207113,0.0
3.338860589229503,9.068984614456662,-0.8695742574490992,0.0
3.36296292686696,9.05977745919571,-0.8820767295397619,0.0
3.33557214791596,9.050338864342303,-0.8820467752326017,0.0
3.372435667423292,9.056062398748615,-0.9088091454732635,0.0
3.3681274730467763,9.013641880145501,-0.8983431713425696,0.0
3.388455973280244,8.980130222796,-0.9416984471354793,0.0
3.393196858051009,8.990307556276552,-0.9260444864070608,0.0
3.422867588074198,8.99268597443486,-0.8973726253234995,0.0
3.4256519975504096,8.98648427741912,-0.8684165073966679,0.0
3.4235236020228426,8.978877845366776,-0.8201580811879503,0.0
3.403097085044078,8.993369896613036,-0.8519520455383265,0.0
3.4059480568918588,9.028985052752224,-0.8713340212732843,0.0
3.3885570210056963,9.016264232557035,-0.8869753067179448,0.0
3.374129435979577,9.02381268806663,-0.8773813968851832,0.0
3.4188954714276933,9.005459489244593,-0.9097908801875338,0.0
3.404101526427535,9.001922771516467,-0.9257222791453861,0.0
3.440992615730841,8.995940942276077,-0.8933503995843869,0.0
3.432875423835804,9.022900783735757,-0.8697903155281028,0.0
3.4126238703341913,9.043161625520757,-0.8975116586590426,0.0
3.4002782844161272,9.028732242946276,-0.8838044813236897,0.0
3.4233587047331473,9.042890747456655,-0.8945774462761674,0.0
3.460383627581744,9.01326389491738,-0.9087963815804503,0.0
3.4523480221947236,9.037286864412646,-0.9557224561936621,0.0
3.4130171828339497,9.013673506097259,-0.9537227097242365,0.0
3.3737374216161364,8.995452719914802,-0.9372004231203431,0.0
3.338314602628212,8.99199672249381,-0.9271282422965357,0.0
3.3358494562542482,9.012844732044561,-0.9554203615692969,0.0
3.353475695900755,9.037031337780597,-0.9726675712343822,0.0
3.368046663913832,9.013517734047964,-0.9487494341856285,0.0
3.3807551022967486,9.010660977001468,-0.9265170469005186,0.0
3.384676511862471,9.039525899336391,-0.9206155301233017,0.0
3.3832412450024294,9.015038448200215,-0.9476243310079632,0.0
3.3708888762188507,8.977155782765804,-0.9449601926877074,0.0
3.390139357229655,8.97319108497975,-0.9356844937566151,0.0
3.390397264373729,8.978425767221397,-0.9338557226560582,0.0
3.4058577051767607,8.989268500051155,-0.8983086426970811,0.0
3.3999793547084565,8.988226749110941,-0.8498580926727027,0.0
3.4231764736569383,9.022023924970895,-0.8432768921647901,0.0
3.4526209285851803,9.073233517204626,-0.8354391103066932,0.0
3.4399641805286647,9.054716031651552,-0.8918739762873757,0.0
3.424596868821552,9.051079162794128,-0.9339289451226656,0.0
3.4190545787112088,9.052687889026616,-0.9480887370644769,0.0
3.392721106930378,9.03071376116747,-0.9528949088810258,0.0
3.3996227382304323,9.017318073600192,-0.9826054386575024,0.0
3.4114816628708566,9.012977708824344,-0.9930657193155914,0.0
3.4072335900548505,9.021809184428726,-0.9688359946715251,0.0
3.3931665015784125,9.019541347357526,-0.9425878555211953,0.0
3.3731136253224325,9.00285562956018,-0.8998060495114928,0.0
3.3647149597884427,8.977380601587354,-0.9081579954020982,0.0
3.3825498605498527,8.942721702054456,-0.8941204181863198,0.0
3.4048996396228715,8.92159322803517,-0.9161693806481745,0.0
3.4261759373843717,8.950796909329878,-0.9334364926634545,0.0
3.4353204151005827,8.995380448696727,-0.9210079014963082,0.0
3.429417583417795,8.991952665106703,-0.9172570900946208,0.0
3.4564255827205086,8.986037243401972,-0.907318942433825,0.0
3.469064173311968,9.020689176461552,-0.9165637479470121,0.0
3.4499881764917477,9.04181340363652,-0.8954188597072807,0.0
3.442185028185846,9.050865177329234,-0.9284383390909493,0.0
3.4221249193608787,9.014299397049058,-0.887354532985249,0.0
3.4366766711158028,9.011137487988057,-0.9617802743017834,0.0
3.3996379379530977,9.024513168489593,-0.9956736710196187,0.0
K_Ax,K_Ay,K_Az,class
2.7956133333333337,6.417693333333333,0.09342666666666667,1.0
3.309352941176471,7.652482352941177,0.1394235294117647,1.0
3.5199807460890495,8.297769675090255,0.20964452466907343,1.0
3.5113479103139014,8.591724161434978,0.2674459551569507,1.0
3.343594766669378,8.736204007700861,0.587874042137802,1.0
3.2621728953364295,8.968943073861507,0.7839527182533961,1.0
2.9407268363298806,9.535386046847117,1.04074546905136,1.0
2.595898274763729,10.511601282788371,1.893690518600919,1.0
1.8998650928109477,12.28103013020514,3.381390931462061,1.0
0.5076693667329443,14.878346377203925,5.267527956506036,1.0
-1.086990178488278,16.717859366057354,6.237390574848748,1.0
-3.574109787490179,17.83920106586602,6.572273376541622,1.0
-5.947247669173818,18.52277352006657,8.012159165585594,1.0
-6.827712109747356,18.874446148714295,8.782802729868655,1.0
-4.931239331970922,17.55468093940407,9.497446760358638,1.0
-2.064993116488708,14.72246034017733,8.463992611552186,1.0
1.1437612735923877,9.831965258296545,5.641800851125787,1.0
2.453294623201142,2.6154964956184084,5.685055533173425,1.0
4.60976214388977,-4.6339721182985905,4.804708444850239,1.0
7.929091673877529,-10.476532878269362,1.2877368485052305,1.0
9.967897318913426,-14.03822682082252,-1.5716759358288748,1.0
10.59864858588183,-14.491691287409893,-1.753879504744538,1.0
10.596755755150916,-12.128323544793354,-1.8764303628638266,1.0
10.698898581784471,-10.50012227394929,-1.702461526198213,1.0
10.539269399144635,-10.44104784331588,-1.3247759593064408,1.0
9.848957885626973,-11.024815684925224,-0.727257160681257,1.0
9.164155340521074,-11.208526250143214,0.08461646155726207,1.0
8.448278888021434,-9.751938577426841,1.708156494639486,1.0
7.212279039729555,-7.429308902301552,3.149330569561149,1.0
5.877276683880983,-4.20380097562972,4.050842113220161,1.0
4.577566341297574,-0.7836876241412009,4.443556205137265,1.0
3.5059638634678434,2.5293370309451566,4.3654175838539535,1.0
2.470121912366952,5.700563065573544,4.635325123018813,1.0
1.2380091499108974,8.154089263823169,4.807515551721134,1.0
0.05458277870644873,9.634484560463045,4.415130297474125,1.0
-0.360783546510854,10.904228218791317,3.9425535497213673,1.0
-0.21993790604356156,12.397530157397163,3.8189747782283616,1.0
-0.0652122630422902,13.353774288048879,3.934929920861529,1.0
-0.17365731854481803,13.447009028615964,4.03239817444975,1.0
-0.24359250807493196,13.4502847648577,3.6480226622501384,1.0
-0.026071126009827732,13.536449388924257,2.832180548123053,1.0
0.3246033248615727,13.46272481530628,2.774801076035619,1.0
0.6378495211242888,12.947207505374935,2.7666025036967605,1.0
0.8020274669284058,12.25036163264916,2.658307838714789,1.0
0.8944606706818607,11.67634979682179,2.42012893579934,1.0
1.0655831738472301,11.341728627765395,2.1945903746147124,1.0
1.280849797824474,11.191300877129692,1.8696349919060624,1.0
1.5918916776527732,10.904482321815946,1.7480544450015607,1.0
1.9766225008547293,10.787021412826912,1.58211820395429,1.0
2.2532427975755653,10.21423548177361,1.5383485797663161,1.0
2.2841448356005536,9.930097095817198,1.4389758170836702,1.0
2.3986281923102215,9.596199199377056,0.8619134158354211,1.0
2.4148573356181022,9.358218863258744,0.5866454563736601,1.0
2.390318573308073,9.297310939565511,0.514483970789855,1.0
2.4403981289785506,9.321393621025765,0.4934483042518032,1.0
2.5589207178954427,9.36285533848213,0.6221794762578228,1.0
2.512573550153365,9.39578249934179,0.8077780402869839,1.0
2.2088618537701503,9.603319700214596,1.1007339207828277,1.0
1.6832190299965077,10.19275915749823,1.795806874310899,1.0
0.7850845006233653,10.934668843294585,2.996169837867167,1.0
-0.3171705403442727,12.190364662104729,4.462479704035499,1.0
-1.8040145517622668,13.885522113546795,5.631817412392186,1.0
-3.888759953666371,16.11256106348663,6.662201238331594,1.0
-6.165831898920438,17.470190279298123,8.208528427785492,1.0
-7.163729770983688,18.297817064934144,9.277439269101357,1.0
-6.578409115681788,18.423593482056916,9.967317971606379,1.0
-5.192449358018677,17.356352756670812,9.34725737255719,1.0
-3.930539261199636,14.93057698285133,8.24618408667617,1.0
-3.3104703509443887,11.665144803969456,7.368363385329583,1.0
-2.5039789365904945,7.394319408816494,7.644304061288298,1.0
-1.3772487274148733,0.7086405802634504,6.358715083844067,1.0
0.2048575274903323,-7.219613125345037,5.37988885340039,1.0
5.1443389269136395,-12.052770112289782,2.996534185531586,1.0
10.78383267494454,-14.999119627306975,1.3255422137369255,1.0
14.221734591711574,-13.374979923255726,0.865453236518215,1.0
14.00673430401199,-8.949312856557702,-1.8482340244896613,1.0
13.179371193083949,-8.879701620878288,-1.1496600909202475,1.0
12.433975203769851,-10.688955115847158,-0.29531108824615215,1.0
12.782991937588358,-10.720672160190958,0.696084082506346,1.0
11.886273382303283,-10.104923715613145,2.0311789126393225,1.0
10.256920529833025,-8.279576335604979,3.070790930023647,1.0
8.047042013361661,-5.1161918857175035,4.324330991317708,1.0
5.59039072673004,-1.313111255482402,5.26449080244475,1.0
3.4347487664632874,2.4590972296071207,5.064810827123888,1.0
1.9676118221570917,5.294292636891852,4.350083877919846,1.0
1.023492376302208,7.12595792196685,4.331390576856363,1.0
0.35995252352109847,8.169872404097308,4.790568860146913,1.0
-0.23201361355743635,8.875119466296965,5.108747402388007,1.0
-0.7688701560288854,9.503988223422706,5.187938663484654,1.0
-1.1803119341179518,10.595127848809726,5.014317935752328,1.0
-1.2972285420381489,11.795912051192605,4.770747733868347,1.0
-1.0088766726780096,12.221859915063106,4.492187116144476,1.0
-0.4581651411319727,11.81583279359898,4.081347600799681,1.0
-0.030625589475769807,11.706042828624337,3.857675616394478,1.0
0.10758182428727835,11.960481139681834,3.8858321249173047,1.0
0.031150909684117437,11.817176993132026,3.8838676427125494,1.0
0.15671892011415942,11.419926939163311,3.7946765701841536,1.0
0.5775890557970884,11.22749407707338,3.4686725284137,1.0
1.1172659803915304,11.148442778165615,2.860575548868836,1.0
1.652852837218463,10.947219998143986,2.44013699945322,1.0
2.009959338481065,10.388410517040848,1.6864781290212962,1.0
2.189397630450116,9.96741177297891,1.2423420084102232,1.0
2.2299208509868267,9.611295057985773,1.0136752382069039,1.0
2.1895856096167563,9.451589173359805,0.9393159522087982,1.0
2.054048443300808,9.52256597529458,0.9131146762198002,1.0
1.8643008648513757,9.699737424751355,1.0233936142013464,1.0
1.465518977652546,10.025814080704723,1.7027496583542903,1.0
0.8398363957286895,10.790813306758753,3.191944151074046,1.0
-0.21875446453754394,12.30543626274104,5.12126445406121,1.0
-1.8128834300008088,14.544844995043865,6.974568247838224,1.0
-4.031895484554688,16.514492069945955,8.062280255269599,1.0
-5.9164182206492875,17.715212162334534,9.494349009186081,1.0
-8.228290046886224,18.44718529530675,10.531864604228494,1.0
-9.476950600406688,18.89340475210565,11.34798496111435,1.0
-8.945026919741833,18.64511599970306,11.711598404580434,1.0
-8.199921485960454,16.339828374878376,11.19488120165497,1.0
-7.305728918660303,11.984802658018042,9.651801089509744,1.0
-4.7405938623757224,4.849910663354329,8.408882702822805,1.0
-0.7436456787663538,-4.695046028967064,9.372796967963302,1.0
5.75211954440734,-10.51376422853022,6.930373397120368,1.0
11.154342909233746,-14.060923485225933,1.6271161973500388,1.0
14.447602001368587,-15.92490087070036,1.6499475839829896,1.0
14.075561262406199,-11.360754930691243,-0.6507457901742008,1.0
11.840213533569997,-8.115475391997757,-1.429669496079735,1.0
10.420132122255573,-9.660680545766194,-0.2632404921024819,1.0
11.050323258535261,-9.21771464629603,-0.19108094451158214,1.0
11.162863097660669,-8.500058294608221,0.438256438832812,1.0
9.6781921283003,-7.637902229129106,2.0232105107792426,1.0
7.812842288778213,-5.494006463377837,3.5403330427794386,1.0
5.807245424607049,-2.591701882264884,4.637350033086668,1.0
4.079603736925273,0.34827337204462716,5.08420787696543,1.0
2.4601939335503324,3.762658031311108,5.211237123213048,1.0
1.3888149169525794,6.681958360117943,5.269546628307019,1.0
0.7969024998550774,8.212920993514459,5.194144463127678,1.0
0.5814462745938471,8.618252869278923,5.565191092390854,1.0
-0.0013433002019543562,9.186715531239175,5.78755969036036,1.0
-0.8004120094485138,10.007656820540541,5.770086035264692,1.0
-1.4061336571900325,10.420118813975266,5.242950296148676,1.0
-1.4884533898754364,10.744250794340061,4.917776326678448,1.0
-1.2210947055450239,11.217303389469347,4.616249720310527,1.0
-0.9012517175542203,11.865307444755844,4.287054977147736,1.0
-0.7100974633433534,12.00400946700873,3.9448192157907593,1.0
-0.6586062496218127,11.698331808092874,3.839484976948776,1.0
-0.6999068817419761,11.718580538334844,3.6758010681680644,1.0
-0.6562197552527642,11.895433991989934,3.384727206860287,1.0
-0.4497747611818064,11.808129919682049,2.8591369476518524,1.0
-0.059942954400967446,11.437366562809997,2.2977052486993386,1.0
0.35751592017456646,11.17691260711801,2.0243143409665287,1.0
0.9525003656267075,11.079349673467632,1.9035616711719308,1.0
1.4376356430097377,10.958661287922054,1.8758590718668948,1.0
1.6874701784486226,10.728230244310343,1.843668022963056,1.0
1.9660238034152566,10.197524713855291,1.238695907918591,1.0
2.1511365968012317,9.916084210169258,0.8545945522882477,1.0
2.2716351481702772,9.755992172199685,0.6701772918179273,1.0
2.283879616319786,9.669875590454179,0.649573659695248,1.0
2.088576355806015,9.659461754627413,0.8589100971965157,1.0
1.682581854890125,9.794668119938624,1.304065823481588,1.0
1.1672765103000522,10.053078517238044,1.8202894866854817,1.0
0.7345403571521615,10.474589046852307,2.7012045714852277,1.0
0.19910718150421514,11.404888411062815,3.934517198387738,1.0
-1.0034084043940719,12.874899714405093,4.827913887368303,1.0
-2.7426626463242467,14.750441870542343,5.804854944417069,1.0
-5.111357651688002,16.425581304717223,6.7256031108375405,1.0
-6.475000177754743,17.43911445628865,7.757475995107337,1.0
-6.403402911894103,18.278872876632366,8.447730748416076,1.0
-5.789711519691127,18.75636727661174,8.753744057087383,1.0
-5.0406691770555305,18.19429911646595,8.737525747287311,1.0
-4.392753909114735,16.776604701458403,9.27855470666802,1.0
-4.036035162366441,14.427949357959385,9.92591410720041,1.0
-3.1261046113696804,10.241602192155433,9.857629703175725,1.0
-1.3547944167559802,2.0158876619713784,8.06378431369218,1.0
1.262990539004142,-6.422699883006396,6.44992560540378,1.0
7.621949596785435,-11.56696239873577,2.428409611709304,1.0
12.294213367170464,-14.702965514149085,-0.034631392231989105,1.0
14.289326100070006,-13.504331037906402,-0.9048725196533096,1.0
13.5582359227738,-9.066424865891516,-2.988658359888901,1.0
11.86534249458063,-9.425494227846196,-1.2442249296879895,1.0
10.159993117149448,-10.000186955160919,0.5154986673223824,1.0
9.223688737572934,-8.762817598842492,1.737453302427233,1.0
7.524294246932071,-7.273948199089414,3.2360547282410734,1.0
6.109568683277443,-4.296555673371225,4.455684187425714,1.0
5.109406332352436,-0.8555351996586481,5.088236366116715,1.0
4.679508370910475,2.0340929831552654,5.194563915766034,1.0
4.669940592027322,3.9027669347166807,5.010705158917057,1.0
4.453688719625008,5.535461386445497,4.749416320533459,1.0
3.4840078654163693,7.020474146882536,4.153989861665719,1.0
2.938788630258402,7.826284529864287,4.07029458878527,1.0
2.2888747881803604,7.8201614744324965,4.046053593840808,1.0
1.8085119465370123,8.264047901400483,3.9203276700064817,1.0
1.4238577861347588,9.303632986386297,3.5567483343201527,1.0
1.2735357688765905,10.262569691236124,3.4230995832156395,1.0
1.3272782607100717,10.885406862808797,3.8121996680549777,1.0
1.4059499704176506,11.464037578435516,3.9422771469493743,1.0
1.3467866497709564,11.847384123802163,3.5892580163549894,1.0
1.3375006223066725,11.74823171806915,3.163634148323362,1.0
1.519304165596757,11.607445349634409,3.263794430162449,1.0
1.6110047283291222,11.900374953355053,3.2789436668455685,1.0
1.5483065370109375,12.178419209590382,2.813779075708757,1.0
1.219323846200483,12.026550699347249,2.3695254690611063,1.0
0.8236560929796859,11.482524945757897,2.0145355330683365,1.0
0.4715040356537428,11.051409514432097,1.974116482346206,1.0
1.1023307577365766,10.337151543531288,1.455947785722396,1.0
1.4677611472966465,9.928512089252973,1.2930982111844502,1.0
1.6407963665929166,9.694703874853424,1.2550360597047232,1.0
1.704196829232218,9.575126455515523,1.3619102724581529,1.0
1.677807824526086,9.559617715927226,1.3620233786726328,1.0
1.5392950354272632,9.703195580976,1.362092329555271,1.0
1.144965849483344,10.004967387186145,1.55725038678719,1.0
0.4837396428582805,10.364918042196383,2.525549615602629,1.0
-0.47026748541116814,10.924844798588682,4.087590563729662,1.0
-1.6333637525234173,12.008388806556187,5.070435587920162,1.0
-2.8321039198633695,13.58329726570295,5.440041245607804,1.0
-4.02196659413496,15.457747290815663,6.266008504144315,1.0
-4.873572461855885,17.07100807877223,7.657114507517442,1.0
-4.929799113683604,18.054470886421857,9.121103644782373,1.0
-4.703920845318272,18.654001415676948,9.497085100406379,1.0
-4.589177614630798,19.019482298851276,9.408746066647302,1.0
-5.242305817572152,18.098368243715313,8.666248759101356,1.0
-6.068950566741287,15.463260269379331,8.59236827607753,1.0
-5.5284383587485575,10.486333693580963,8.612368536726574,1.0
-3.879033225416304,1.4037437984034726,8.058341881632781,1.0
1.155035625686735,-6.795870003574769,7.739729718904091,1.0
8.35190632151224,-11.794451306446705,3.4518892871230746,1.0
12.739203597715806,-14.841645435930314,-0.9065956253471984,1.0
13.546759230354082,-12.318704896264531,-0.26956186317468284,1.0
